"id_lid","address","bot_log"
"1204827","Ставропольский край, г Пятигорск, пр-кт Калинина, д 38а к 1 ","
17:09:32 25-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Ставропольский край, г Пятигорск, пр-кт Калинина, д 38а к 1 
или организация: Единая служба бронирования, 2632088885"
"1205244","Севастополь, Вакуленчука 33а/2","
09:16:57 26-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Севастополь, Вакуленчука 33а/2
или организация: ИП Бачурина А. А./391104002793"
"1205473","Тульская область, Ленинский район, деревня Нижнее Елькино,  77 корп 2","
12:42:17 26-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Тульская область, Ленинский район, деревня Нижнее Елькино,  77 корп 2
или организация: ООО Би Джи/7817329814"
"1205547","Краснодарский край, г Сочи, ул Демократическая, д 12А ","
13:17:08 26-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Краснодарский край, г Сочи, ул Демократическая, д 12А 
или организация: 753610863389 / ИП Косагорцев Денис Сергеевич"
"1205596","г Москва, ул Хуторская 2-я, д 38А стр 1 ","
13:55:39 26-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Москва, ул Хуторская 2-я, д 38А стр 1 
или организация: ООО &quot;ГДС Восток&quot;, 7713441515"
"1205779","НИЖНИЙ НОВГОРОД, УЛ КУЙБЫШЕВА 13 П6","
16:28:44 26-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: НИЖНИЙ НОВГОРОД, УЛ КУЙБЫШЕВА 13 П6
или организация: ООО БЕТМОБИЛ, 5259151976"
"1205587","г Краснодар, ул им. Вишняковой, д 3 литера п ","
14:05:49 26-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Краснодар, ул им. Вишняковой, д 3 литера п 
или организация: ООО ГДС Восток /7713441515"
"1205673","Санкт-Петербург, Челюскинцев  62","
14:47:58 26-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Санкт-Петербург, Челюскинцев  62
или организация: ООО гелиос, 3525320327"
"1205697","г Тюмень, ул Дружбы, д 73 к 4 ","
15:18:32 26-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Тюмень, ул Дружбы, д 73 к 4 
или организация: 720320399080 / ИП Аперян Ирина Кареновна"
"1205782","НИЖНИЙ НОВГОРОД, УЛ КУЙБЫШЕВА 13 П6","
16:26:32 26-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: НИЖНИЙ НОВГОРОД, УЛ КУЙБЫШЕВА 13 П6
или организация: ООО БЕТМОБИЛ, 5259151976"
"1207281","Московская обл., Люберцы, микрорайон Красная Горка, проспект Гагарина, 26к1","
16:15:55 28-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Московская обл., Люберцы, микрорайон Красная Горка, проспект Гагарина, 26к1
или организация: ИП Гасымов"
"1207695","Братск, Сталеваров проезд 1 ","
08:15:55 29-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Братск, Сталеваров проезд 1 
или организация: ООО &quot;Синтез&quot;, 3805714155"
"1207875","г Орёл, ул Благининой, стр 2а ","
10:37:18 29-11-2021: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Орёл, ул Благининой, стр 2а 
или организация: ИП Коростелева Анна Николаевна/ 575306327868"
